id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed 
4134090,london_grid_723,2018-05-29 11:00:00,RAIN,14.61,1014.432,94.0,20.53,23.81
4134091,london_grid_724,2018-05-29 11:00:00,RAIN,14.4,1015.4357,93.0,22.31,24.0
4134092,london_grid_725,2018-05-29 11:00:00,RAIN,14.78,1015.4212,91.0,23.58,25.55
4134093,london_grid_726,2018-05-29 11:00:00,CLOUDY,15.15,1015.4068,90.0,24.7,27.11
4134094,london_grid_727,2018-05-29 11:00:00,CLOUDY,15.88,1015.3398,87.0,25.3,28.09
4134095,london_grid_728,2018-05-29 11:00:00,CLOUDY,16.95,1015.2202,84.0,25.48,28.46
4134096,london_grid_729,2018-05-29 11:00:00,CLOUDY,18.03,1015.1005,81.0,25.65,28.84
4134097,london_grid_730,2018-05-29 11:00:00,CLOUDY,18.49,1014.2065,80.0,26.08,28.55
4134098,london_grid_731,2018-05-29 11:00:00,CLOUDY,18.95,1013.3124,79.0,26.52,28.26
4134099,london_grid_732,2018-05-29 11:00:00,CLOUDY,19.24,1013.2636,79.0,26.95,27.77
4134100,london_grid_733,2018-05-29 11:00:00,CLOUDY,19.35,1014.0599,79.0,27.38,27.07
4134101,london_grid_734,2018-05-29 11:00:00,CLOUDY,19.46,1014.8563,78.0,27.83,26.37
4134102,london_grid_735,2018-05-29 11:00:00,CLOUDY,17.01,1012.3461,90.0,6.49,16.4
4134103,london_grid_736,2018-05-29 11:00:00,RAIN,16.1,1012.8061,91.0,10.74,18.24
4134104,london_grid_737,2018-05-29 11:00:00,RAIN,15.2,1013.266,93.0,14.19,20.17
4134105,london_grid_738,2018-05-29 11:00:00,RAIN,14.56,1013.8292,95.0,15.45,21.78
4134106,london_grid_739,2018-05-29 11:00:00,RAIN,14.19,1014.4956,95.0,15.04,23.03
4134107,london_grid_740,2018-05-29 11:00:00,RAIN,13.82,1015.1621,96.0,14.68,24.28
4134108,london_grid_741,2018-05-29 11:00:00,RAIN,13.89,1015.0221,96.0,14.66,24.19
4134109,london_grid_742,2018-05-29 11:00:00,RAIN,13.96,1014.882,96.0,14.65,24.1
4134110,london_grid_743,2018-05-29 11:00:00,RAIN,14.01,1014.9141,95.0,15.77,24.19
4134111,london_grid_744,2018-05-29 11:00:00,RAIN,14.04,1015.1185,95.0,17.97,24.48
4134112,london_grid_745,2018-05-29 11:00:00,RAIN,14.07,1015.3228,94.0,20.12,24.81
4134113,london_grid_746,2018-05-29 11:00:00,RAIN,14.41,1015.3381,92.0,21.64,26.61
4134114,london_grid_747,2018-05-29 11:00:00,CLOUDY,14.74,1015.3534,91.0,22.97,28.43
4134115,london_grid_748,2018-05-29 11:00:00,CLOUDY,15.27,1015.3635,89.0,23.73,29.74
4134116,london_grid_749,2018-05-29 11:00:00,CLOUDY,15.98,1015.3683,87.0,24.03,30.53
4134117,london_grid_750,2018-05-29 11:00:00,CLOUDY,16.68,1015.3732,85.0,24.31,31.33
4134118,london_grid_751,2018-05-29 11:00:00,CLOUDY,17.45,1014.8317,83.0,24.77,30.42
4134119,london_grid_752,2018-05-29 11:00:00,CLOUDY,18.22,1014.2902,81.0,25.26,29.52
4134120,london_grid_753,2018-05-29 11:00:00,CLOUDY,18.69,1014.3194,80.0,25.74,28.65
4134121,london_grid_754,2018-05-29 11:00:00,CLOUDY,18.87,1014.9192,79.0,26.22,27.81
4134122,london_grid_755,2018-05-29 11:00:00,CLOUDY,19.05,1015.5191,79.0,26.72,26.97
4134123,london_grid_756,2018-05-29 11:00:00,CLOUDY,17.96,1009.7883,88.0,3.74,14.21
4134124,london_grid_757,2018-05-29 11:00:00,RAIN,17.06,1010.0214,91.0,8.64,16.1
4134125,london_grid_758,2018-05-29 11:00:00,RAIN,16.16,1010.2545,93.0,12.48,18.08
4134126,london_grid_759,2018-05-29 11:00:00,RAIN,15.36,1011.2269,94.0,13.71,19.9
4134127,london_grid_760,2018-05-29 11:00:00,RAIN,14.66,1012.9387,95.0,13.03,21.52
4134128,london_grid_761,2018-05-29 11:00:00,RAIN,13.97,1014.6505,96.0,12.44,23.14
4134129,london_grid_762,2018-05-29 11:00:00,RAIN,13.88,1014.7463,96.0,12.61,23.41
4134130,london_grid_763,2018-05-29 11:00:00,RAIN,13.79,1014.8421,96.0,12.78,23.68
4134131,london_grid_764,2018-05-29 11:00:00,RAIN,13.78,1014.9579,95.0,14.15,24.09
4134132,london_grid_765,2018-05-29 11:00:00,RAIN,13.85,1015.0939,95.0,16.63,24.67
4134133,london_grid_766,2018-05-29 11:00:00,RAIN,13.92,1015.2298,94.0,18.99,25.29
4134134,london_grid_767,2018-05-29 11:00:00,RAIN,14.2,1015.2515,93.0,20.47,27.31
4134135,london_grid_768,2018-05-29 11:00:00,CLOUDY,14.47,1015.2732,92.0,21.74,29.36
4134136,london_grid_769,2018-05-29 11:00:00,CLOUDY,14.86,1015.3057,90.0,22.39,30.85
4134137,london_grid_770,2018-05-29 11:00:00,CLOUDY,15.35,1015.349,89.0,22.54,31.79
4134138,london_grid_771,2018-05-29 11:00:00,WIND,15.84,1015.3922,87.0,22.67,32.73
4134139,london_grid_772,2018-05-29 11:00:00,CLOUDY,16.44,1015.1189,86.0,22.95,31.86
4134140,london_grid_773,2018-05-29 11:00:00,CLOUDY,17.05,1014.8456,84.0,23.25,30.99
4134141,london_grid_774,2018-05-29 11:00:00,CLOUDY,17.43,1014.928,83.0,23.59,30.08
4134142,london_grid_775,2018-05-29 11:00:00,CLOUDY,17.6,1015.3663,83.0,23.98,29.13
4134143,london_grid_776,2018-05-29 11:00:00,CLOUDY,17.77,1015.8045,82.0,24.4,28.18
4134144,london_grid_777,2018-05-29 11:00:00,CLOUDY,18.92,1007.2304,87.0,0.0,12.07
4134145,london_grid_778,2018-05-29 11:00:00,RAIN,18.02,1007.2367,90.0,5.89,13.99
4134146,london_grid_779,2018-05-29 11:00:00,RAIN,17.12,1007.243,92.0,10.33,16.02
4134147,london_grid_780,2018-05-29 11:00:00,RAIN,16.16,1008.6247,94.0,11.62,18.05
4134148,london_grid_781,2018-05-29 11:00:00,RAIN,15.14,1011.3818,95.0,10.72,20.04
4134149,london_grid_782,2018-05-29 11:00:00,RAIN,14.12,1014.139,95.0,9.98,22.03
4134150,london_grid_783,2018-05-29 11:00:00,RAIN,13.87,1014.4705,96.0,10.42,22.66
4134151,london_grid_784,2018-05-29 11:00:00,RAIN,13.63,1014.8021,96.0,10.85,23.29
4134152,london_grid_785,2018-05-29 11:00:00,RAIN,13.56,1015.0017,96.0,12.52,24.01
4134153,london_grid_786,2018-05-29 11:00:00,RAIN,13.66,1015.0693,95.0,15.3,24.86
4134154,london_grid_787,2018-05-29 11:00:00,RAIN,13.77,1015.1368,95.0,17.9,25.77
4134155,london_grid_788,2018-05-29 11:00:00,RAIN,13.99,1015.1649,94.0,19.36,28.03
4134156,london_grid_789,2018-05-29 11:00:00,RAIN,14.2,1015.193,93.0,20.59,30.3
4134157,london_grid_790,2018-05-29 11:00:00,CLOUDY,14.45,1015.2479,92.0,21.15,31.98
4134158,london_grid_791,2018-05-29 11:00:00,WIND,14.72,1015.3296,91.0,21.16,33.07
4134159,london_grid_792,2018-05-29 11:00:00,WIND,14.99,1015.4113,90.0,21.17,34.16
4134160,london_grid_793,2018-05-29 11:00:00,WIND,15.43,1015.4061,89.0,21.29,33.33
4134161,london_grid_794,2018-05-29 11:00:00,WIND,15.88,1015.4009,87.0,21.42,32.5
4134162,london_grid_795,2018-05-29 11:00:00,CLOUDY,16.17,1015.5367,86.0,21.63,31.55
4134163,london_grid_796,2018-05-29 11:00:00,CLOUDY,16.33,1015.8133,86.0,21.94,30.49
4134164,london_grid_797,2018-05-29 11:00:00,CLOUDY,16.48,1016.09,85.0,22.27,29.43
4134165,london_grid_798,2018-05-29 11:00:00,CLOUDY,19.41,1004.9112,87.0,354.67,10.26
4134166,london_grid_799,2018-05-29 11:00:00,RAIN,18.59,1004.955,90.0,1.9,12.16
4134167,london_grid_800,2018-05-29 11:00:00,RAIN,17.78,1004.9989,92.0,7.12,14.19
4134168,london_grid_801,2018-05-29 11:00:00,RAIN,16.76,1006.822,94.0,8.81,16.35
4134169,london_grid_802,2018-05-29 11:00:00,RAIN,15.55,1010.4246,94.0,8.16,18.57
4134170,london_grid_803,2018-05-29 11:00:00,RAIN,14.34,1014.0271,95.0,7.65,20.79
4134171,london_grid_804,2018-05-29 11:00:00,RAIN,13.96,1014.3965,95.0,8.6,21.76
4134172,london_grid_805,2018-05-29 11:00:00,RAIN,13.59,1014.7659,95.0,9.47,22.74
4134173,london_grid_806,2018-05-29 11:00:00,RAIN,13.46,1014.9657,95.0,11.53,23.74
4134174,london_grid_807,2018-05-29 11:00:00,RAIN,13.58,1014.9961,95.0,14.62,24.8
4134175,london_grid_808,2018-05-29 11:00:00,RAIN,13.7,1015.0265,95.0,17.45,25.93
4134176,london_grid_809,2018-05-29 11:00:00,RAIN,13.86,1015.0627,94.0,18.82,28.32
4134177,london_grid_810,2018-05-29 11:00:00,RAIN,14.03,1015.0988,94.0,19.97,30.73
4134178,london_grid_811,2018-05-29 11:00:00,WIND,14.18,1015.1674,93.0,20.42,32.57
4134179,london_grid_812,2018-05-29 11:00:00,WIND,14.31,1015.2683,92.0,20.31,33.83
4134180,london_grid_813,2018-05-29 11:00:00,WIND,14.44,1015.3693,92.0,20.21,35.09
4134181,london_grid_814,2018-05-29 11:00:00,WIND,14.73,1015.5055,91.0,20.19,34.39
4134182,london_grid_815,2018-05-29 11:00:00,WIND,15.03,1015.6417,90.0,20.17,33.69
4134183,london_grid_816,2018-05-29 11:00:00,WIND,15.23,1015.8091,89.0,20.27,32.8
4134184,london_grid_817,2018-05-29 11:00:00,CLOUDY,15.33,1016.0078,89.0,20.51,31.74
4134185,london_grid_818,2018-05-29 11:00:00,CLOUDY,15.44,1016.2064,88.0,20.76,30.67
4134186,london_grid_819,2018-05-29 11:00:00,RAIN,19.45,1002.8309,88.0,347.41,8.85
4134187,london_grid_820,2018-05-29 11:00:00,RAIN,18.78,1003.1765,90.0,356.33,10.65
4134188,london_grid_821,2018-05-29 11:00:00,RAIN,18.12,1003.5222,92.0,2.57,12.63
4134189,london_grid_822,2018-05-29 11:00:00,RAIN,17.15,1005.819,93.0,5.11,14.81
4134190,london_grid_823,2018-05-29 11:00:00,RAIN,15.89,1010.067,94.0,5.3,17.11
4134191,london_grid_824,2018-05-29 11:00:00,RAIN,14.63,1014.315,94.0,5.44,19.41
4134192,london_grid_825,2018-05-29 11:00:00,RAIN,14.15,1014.5242,95.0,7.16,20.7
4134193,london_grid_826,2018-05-29 11:00:00,RAIN,13.67,1014.7333,95.0,8.67,22.02
4134194,london_grid_827,2018-05-29 11:00:00,RAIN,13.49,1014.8501,95.0,11.18,23.25
4134195,london_grid_828,2018-05-29 11:00:00,RAIN,13.59,1014.8744,95.0,14.56,24.48
4134196,london_grid_829,2018-05-29 11:00:00,RAIN,13.7,1014.8988,95.0,17.6,25.77
4134197,london_grid_830,2018-05-29 11:00:00,RAIN,13.83,1014.9447,95.0,18.81,28.2
4134198,london_grid_831,2018-05-29 11:00:00,CLOUDY,13.95,1014.9907,94.0,19.83,30.64
4134199,london_grid_832,2018-05-29 11:00:00,WIND,14.05,1015.0642,94.0,20.15,32.59
4134200,london_grid_833,2018-05-29 11:00:00,WIND,14.11,1015.1652,93.0,19.91,34.06
4134201,london_grid_834,2018-05-29 11:00:00,WIND,14.17,1015.2663,93.0,19.7,35.52
4134202,london_grid_835,2018-05-29 11:00:00,WIND,14.33,1015.4171,92.0,19.55,35.02
4134203,london_grid_836,2018-05-29 11:00:00,WIND,14.5,1015.568,91.0,19.4,34.53
4134204,london_grid_837,2018-05-29 11:00:00,WIND,14.59,1015.7454,91.0,19.41,33.8
4134205,london_grid_838,2018-05-29 11:00:00,WIND,14.62,1015.9495,91.0,19.59,32.84
4134206,london_grid_839,2018-05-29 11:00:00,CLOUDY,14.65,1016.1536,91.0,19.78,31.88
4134207,london_grid_840,2018-05-29 11:00:00,RAIN,19.48,1000.7505,88.0,337.62,7.64
4134208,london_grid_841,2018-05-29 11:00:00,RAIN,18.97,1001.398,90.0,349.02,9.28
4134209,london_grid_842,2018-05-29 11:00:00,RAIN,18.46,1002.0455,91.0,356.78,11.17
4134210,london_grid_843,2018-05-29 11:00:00,RAIN,17.55,1004.816,92.0,0.58,13.35
4134211,london_grid_844,2018-05-29 11:00:00,RAIN,16.23,1009.7094,93.0,1.91,15.71
4134212,london_grid_845,2018-05-29 11:00:00,RAIN,14.92,1014.6029,93.0,2.89,18.06
4134213,london_grid_846,2018-05-29 11:00:00,RAIN,14.34,1014.6518,94.0,5.56,19.66
4134214,london_grid_847,2018-05-29 11:00:00,RAIN,13.76,1014.7008,95.0,7.82,21.3
4134215,london_grid_848,2018-05-29 11:00:00,RAIN,13.52,1014.7344,95.0,10.82,22.77
4134216,london_grid_849,2018-05-29 11:00:00,RAIN,13.61,1014.7528,95.0,14.49,24.15
4134217,london_grid_850,2018-05-29 11:00:00,RAIN,13.7,1014.7711,95.0,17.76,25.62
4134218,london_grid_851,2018-05-29 11:00:00,RAIN,13.79,1014.8268,95.0,18.8,28.08
4134219,london_grid_852,2018-05-29 11:00:00,CLOUDY,13.88,1014.8825,95.0,19.68,30.55
4134220,london_grid_853,2018-05-29 11:00:00,WIND,13.92,1014.9609,94.0,19.87,32.62
4134221,london_grid_854,2018-05-29 11:00:00,WIND,13.91,1015.0621,94.0,19.52,34.28
4134222,london_grid_855,2018-05-29 11:00:00,WIND,13.91,1015.1633,94.0,19.2,35.94
4134223,london_grid_856,2018-05-29 11:00:00,WIND,13.94,1015.3288,93.0,18.94,35.66
4134224,london_grid_857,2018-05-29 11:00:00,WIND,13.97,1015.4942,93.0,18.67,35.38
4134225,london_grid_858,2018-05-29 11:00:00,WIND,13.96,1015.6818,93.0,18.6,34.81
4134226,london_grid_859,2018-05-29 11:00:00,WIND,13.9,1015.8913,93.0,18.73,33.95
4134227,london_grid_860,2018-05-29 11:00:00,WIND,13.85,1016.1009,93.0,18.88,33.1
4134900,london_grid_000,2018-05-29 12:00:00,RAIN,15.54,1015.6886,89.0,51.11,19.24
4134901,london_grid_001,2018-05-29 12:00:00,RAIN,16.78,1014.7094,86.0,48.55,19.92
4134902,london_grid_002,2018-05-29 12:00:00,RAIN,18.02,1013.7302,83.0,46.16,20.64
4134903,london_grid_003,2018-05-29 12:00:00,CLOUDY,18.46,1011.1798,83.0,44.19,21.29
4134904,london_grid_004,2018-05-29 12:00:00,CLOUDY,18.1,1007.0582,85.0,42.58,21.87
4134905,london_grid_005,2018-05-29 12:00:00,CLOUDY,17.74,1002.9366,86.0,41.06,22.47
4134906,london_grid_006,2018-05-29 12:00:00,CLOUDY,17.22,1002.4822,87.0,41.66,22.63
4134907,london_grid_007,2018-05-29 12:00:00,CLOUDY,16.7,1002.0278,87.0,42.25,22.8
4134908,london_grid_008,2018-05-29 12:00:00,CLOUDY,16.48,1002.5494,87.0,42.75,22.86
4134909,london_grid_009,2018-05-29 12:00:00,CLOUDY,16.56,1004.047,87.0,43.18,22.81
4134910,london_grid_010,2018-05-29 12:00:00,CLOUDY,16.64,1005.5446,86.0,43.61,22.75
4134911,london_grid_011,2018-05-29 12:00:00,CLOUDY,16.4,1003.7142,87.0,43.41,22.71
4134912,london_grid_012,2018-05-29 12:00:00,CLOUDY,16.16,1001.8838,88.0,43.2,22.67
4134913,london_grid_013,2018-05-29 12:00:00,CLOUDY,16.14,1001.6694,88.0,43.38,22.57
4134914,london_grid_014,2018-05-29 12:00:00,CLOUDY,16.34,1003.071,88.0,43.97,22.42
4134915,london_grid_015,2018-05-29 12:00:00,CLOUDY,16.54,1004.4727,87.0,44.57,22.26
4134916,london_grid_016,2018-05-29 12:00:00,CLOUDY,17.06,1005.6438,85.0,45.73,22.1
4134917,london_grid_017,2018-05-29 12:00:00,CLOUDY,17.58,1006.815,83.0,46.9,21.95
4134918,london_grid_018,2018-05-29 12:00:00,CLOUDY,18.08,1006.1494,79.0,48.14,21.12
4134919,london_grid_019,2018-05-29 12:00:00,CLOUDY,18.56,1003.647,73.0,49.57,19.62
4134920,london_grid_020,2018-05-29 12:00:00,CLOUDY,19.04,1001.1446,67.0,51.23,18.14
4134921,london_grid_021,2018-05-29 12:00:00,RAIN,15.58,1015.7462,88.0,51.79,18.95
4134922,london_grid_022,2018-05-29 12:00:00,RAIN,16.87,1014.8848,85.0,49.04,19.63
4134923,london_grid_023,2018-05-29 12:00:00,RAIN,18.16,1014.0233,82.0,46.49,20.36
4134924,london_grid_024,2018-05-29 12:00:00,RAIN,18.69,1011.8544,82.0,44.23,21.07
4134925,london_grid_025,2018-05-29 12:00:00,CLOUDY,18.48,1008.3779,83.0,42.23,21.75
4134926,london_grid_026,2018-05-29 12:00:00,CLOUDY,18.26,1004.9014,85.0,40.36,22.46
4134927,london_grid_027,2018-05-29 12:00:00,CLOUDY,17.55,1003.5254,86.0,40.73,22.63
4134928,london_grid_028,2018-05-29 12:00:00,CLOUDY,16.84,1002.1494,87.0,41.1,22.8
4134929,london_grid_029,2018-05-29 12:00:00,CLOUDY,16.46,1001.857,88.0,41.55,22.82
4134930,london_grid_030,2018-05-29 12:00:00,CLOUDY,16.43,1002.648,88.0,42.06,22.67
4134931,london_grid_031,2018-05-29 12:00:00,CLOUDY,16.4,1003.439,88.0,42.59,22.53
4134932,london_grid_032,2018-05-29 12:00:00,CLOUDY,16.34,1002.9398,88.0,42.39,22.57
4134933,london_grid_033,2018-05-29 12:00:00,CLOUDY,16.27,1002.4406,88.0,42.19,22.62
4134934,london_grid_034,2018-05-29 12:00:00,CLOUDY,16.28,1002.3465,88.0,42.25,22.57
4134935,london_grid_035,2018-05-29 12:00:00,CLOUDY,16.35,1002.6576,88.0,42.57,22.43
4134936,london_grid_036,2018-05-29 12:00:00,CLOUDY,16.42,1002.9687,88.0,42.89,22.29
4134937,london_grid_037,2018-05-29 12:00:00,CLOUDY,16.89,1004.8566,86.0,43.84,22.18
4134938,london_grid_038,2018-05-29 12:00:00,CLOUDY,17.36,1006.7446,84.0,44.8,22.08
4134939,london_grid_039,2018-05-29 12:00:00,CLOUDY,17.82,1006.6883,80.0,45.89,21.37
4134940,london_grid_040,2018-05-29 12:00:00,CLOUDY,18.25,1004.6877,75.0,47.22,20.07
4134941,london_grid_041,2018-05-29 12:00:00,CLOUDY,18.68,1002.687,70.0,48.75,18.78
4134942,london_grid_042,2018-05-29 12:00:00,RAIN,15.62,1015.8038,88.0,52.49,18.66
4134943,london_grid_043,2018-05-29 12:00:00,RAIN,16.96,1015.0602,85.0,49.56,19.34
4134944,london_grid_044,2018-05-29 12:00:00,RAIN,18.29,1014.3165,82.0,46.83,20.08
4134945,london_grid_045,2018-05-29 12:00:00,RAIN,18.92,1012.5289,81.0,44.27,20.84
4134946,london_grid_046,2018-05-29 12:00:00,RAIN,18.85,1009.6976,82.0,41.88,21.63
4134947,london_grid_047,2018-05-29 12:00:00,CLOUDY,18.78,1006.8662,83.0,39.65,22.45
4134948,london_grid_048,2018-05-29 12:00:00,CLOUDY,17.88,1004.5686,85.0,39.81,22.63
4134949,london_grid_049,2018-05-29 12:00:00,CLOUDY,16.97,1002.271,87.0,39.96,22.81
4134950,london_grid_050,2018-05-29 12:00:00,CLOUDY,16.45,1001.1645,89.0,40.33,22.78
4134951,london_grid_051,2018-05-29 12:00:00,CLOUDY,16.3,1001.249,89.0,40.93,22.55
4134952,london_grid_052,2018-05-29 12:00:00,CLOUDY,16.16,1001.3334,89.0,41.55,22.32
4134953,london_grid_053,2018-05-29 12:00:00,CLOUDY,16.27,1002.1654,89.0,41.36,22.44
4134954,london_grid_054,2018-05-29 12:00:00,CLOUDY,16.38,1002.9974,88.0,41.17,22.57
4134955,london_grid_055,2018-05-29 12:00:00,CLOUDY,16.41,1003.0237,88.0,41.11,22.58
4134956,london_grid_056,2018-05-29 12:00:00,CLOUDY,16.36,1002.2442,88.0,41.17,22.46
4134957,london_grid_057,2018-05-29 12:00:00,CLOUDY,16.3,1001.4647,89.0,41.22,22.35
4134958,london_grid_058,2018-05-29 12:00:00,CLOUDY,16.72,1004.0694,87.0,41.97,22.29
4134959,london_grid_059,2018-05-29 12:00:00,CLOUDY,17.15,1006.6742,85.0,42.72,22.24
4134960,london_grid_060,2018-05-29 12:00:00,CLOUDY,17.55,1007.2272,82.0,43.69,21.65
4134961,london_grid_061,2018-05-29 12:00:00,CLOUDY,17.94,1005.7283,77.0,44.99,20.54
4134962,london_grid_062,2018-05-29 12:00:00,CLOUDY,18.32,1004.2294,73.0,46.42,19.44
4134963,london_grid_063,2018-05-29 12:00:00,RAIN,15.64,1015.711,88.0,53.37,18.46
4134964,london_grid_064,2018-05-29 12:00:00,RAIN,17.08,1014.9866,84.0,50.33,19.04
4134965,london_grid_065,2018-05-29 12:00:00,RAIN,18.52,1014.2621,81.0,47.48,19.68
4134966,london_grid_066,2018-05-29 12:00:00,RAIN,19.23,1012.7632,79.0,44.63,20.44
4134967,london_grid_067,2018-05-29 12:00:00,RAIN,19.22,1010.4899,80.0,41.83,21.34
4134968,london_grid_068,2018-05-29 12:00:00,CLOUDY,19.2,1008.2166,81.0,39.26,22.28
4134969,london_grid_069,2018-05-29 12:00:00,CLOUDY,18.21,1005.3801,84.0,39.11,22.53
4134970,london_grid_070,2018-05-29 12:00:00,CLOUDY,17.22,1002.5437,87.0,38.97,22.77
4134971,london_grid_071,2018-05-29 12:00:00,CLOUDY,16.6,1000.9546,89.0,39.19,22.73
4134972,london_grid_072,2018-05-29 12:00:00,CLOUDY,16.35,1000.6128,89.0,39.79,22.42
4134973,london_grid_073,2018-05-29 12:00:00,CLOUDY,16.1,1000.271,90.0,40.4,22.1
4134974,london_grid_074,2018-05-29 12:00:00,CLOUDY,16.33,1001.9977,89.0,40.21,22.29
4134975,london_grid_075,2018-05-29 12:00:00,CLOUDY,16.56,1003.7245,88.0,40.03,22.48
4134976,london_grid_076,2018-05-29 12:00:00,CLOUDY,16.61,1003.839,88.0,39.88,22.55
4134977,london_grid_077,2018-05-29 12:00:00,CLOUDY,16.48,1002.3414,88.0,39.77,22.5
4134978,london_grid_078,2018-05-29 12:00:00,CLOUDY,16.34,1000.8438,89.0,39.65,22.45
4134979,london_grid_079,2018-05-29 12:00:00,CLOUDY,16.71,1003.6867,87.0,40.23,22.44
4134980,london_grid_080,2018-05-29 12:00:00,CLOUDY,17.08,1006.5296,85.0,40.82,22.44
4134981,london_grid_081,2018-05-29 12:00:00,CLOUDY,17.42,1007.4576,83.0,41.67,22.02
4134982,london_grid_082,2018-05-29 12:00:00,CLOUDY,17.73,1006.4707,80.0,42.87,21.21
4134983,london_grid_083,2018-05-29 12:00:00,CLOUDY,18.04,1005.4838,76.0,44.16,20.41
4134984,london_grid_084,2018-05-29 12:00:00,RAIN,15.64,1015.4678,88.0,54.42,18.36
4134985,london_grid_085,2018-05-29 12:00:00,RAIN,17.24,1014.664,84.0,51.38,18.73
4134986,london_grid_086,2018-05-29 12:00:00,RAIN,18.84,1013.8602,79.0,48.47,19.16
4134987,london_grid_087,2018-05-29 12:00:00,RAIN,19.62,1012.5571,78.0,45.32,19.87
4134988,london_grid_088,2018-05-29 12:00:00,RAIN,19.57,1010.7548,79.0,42.09,20.89
4134989,london_grid_089,2018-05-29 12:00:00,CLOUDY,19.52,1008.9526,80.0,39.17,21.96
4134990,london_grid_090,2018-05-29 12:00:00,CLOUDY,18.54,1005.96,83.0,38.64,22.33
4134991,london_grid_091,2018-05-29 12:00:00,CLOUDY,17.57,1002.9674,86.0,38.12,22.69
4134992,london_grid_092,2018-05-29 12:00:00,CLOUDY,16.91,1001.2272,88.0,38.12,22.68
4134993,london_grid_093,2018-05-29 12:00:00,CLOUDY,16.56,1000.7395,89.0,38.62,22.28
4134994,london_grid_094,2018-05-29 12:00:00,CLOUDY,16.22,1000.2518,90.0,39.15,21.89
4134995,london_grid_095,2018-05-29 12:00:00,CLOUDY,16.52,1002.4368,89.0,38.95,22.12
4134996,london_grid_096,2018-05-29 12:00:00,CLOUDY,16.81,1004.6217,87.0,38.76,22.34
4134997,london_grid_097,2018-05-29 12:00:00,CLOUDY,16.88,1004.7926,87.0,38.56,22.48
4134998,london_grid_098,2018-05-29 12:00:00,CLOUDY,16.71,1002.9494,88.0,38.37,22.54
4134999,london_grid_099,2018-05-29 12:00:00,CLOUDY,16.54,1001.1062,88.0,38.18,22.59
4135000,london_grid_100,2018-05-29 12:00:00,CLOUDY,16.84,1003.7085,87.0,38.64,22.63
4135001,london_grid_101,2018-05-29 12:00:00,CLOUDY,17.15,1006.3107,86.0,39.09,22.67
4135002,london_grid_102,2018-05-29 12:00:00,CLOUDY,17.41,1007.3795,84.0,39.84,22.48
4135003,london_grid_103,2018-05-29 12:00:00,CLOUDY,17.62,1006.9149,82.0,40.91,22.07
4135004,london_grid_104,2018-05-29 12:00:00,CLOUDY,17.84,1006.4502,80.0,42.02,21.67
4135005,london_grid_105,2018-05-29 12:00:00,RAIN,15.64,1015.2246,88.0,55.47,18.26
4135006,london_grid_106,2018-05-29 12:00:00,RAIN,17.4,1014.3414,83.0,52.46,18.43
4135007,london_grid_107,2018-05-29 12:00:00,RAIN,19.16,1013.4582,78.0,49.51,18.65
4135008,london_grid_108,2018-05-29 12:00:00,RAIN,20.0,1012.351,76.0,46.06,19.3
4135009,london_grid_109,2018-05-29 12:00:00,RAIN,19.92,1011.0198,77.0,42.37,20.43
4135010,london_grid_110,2018-05-29 12:00:00,CLOUDY,19.84,1009.6886,79.0,39.08,21.64
4135011,london_grid_111,2018-05-29 12:00:00,CLOUDY,18.88,1006.5398,82.0,38.15,22.13
4135012,london_grid_112,2018-05-29 12:00:00,CLOUDY,17.92,1003.391,86.0,37.27,22.62
4135013,london_grid_113,2018-05-29 12:00:00,CLOUDY,17.22,1001.4998,88.0,37.04,22.64
4135014,london_grid_114,2018-05-29 12:00:00,CLOUDY,16.78,1000.8662,89.0,37.45,22.16
4135015,london_grid_115,2018-05-29 12:00:00,CLOUDY,16.34,1000.2327,90.0,37.88,21.69
4135016,london_grid_116,2018-05-29 12:00:00,CLOUDY,16.7,1002.8758,89.0,37.67,21.96
4135017,london_grid_117,2018-05-29 12:00:00,CLOUDY,17.06,1005.519,87.0,37.47,22.22
4135018,london_grid_118,2018-05-29 12:00:00,CLOUDY,17.14,1005.7462,87.0,37.24,22.43
4135019,london_grid_119,2018-05-29 12:00:00,CLOUDY,16.94,1003.5574,87.0,36.98,22.59
4135020,london_grid_120,2018-05-29 12:00:00,CLOUDY,16.74,1001.3686,88.0,36.73,22.75
4135021,london_grid_121,2018-05-29 12:00:00,CLOUDY,16.98,1003.7302,87.0,37.07,22.83
4135022,london_grid_122,2018-05-29 12:00:00,CLOUDY,17.22,1006.0918,86.0,37.4,22.92
4135023,london_grid_123,2018-05-29 12:00:00,CLOUDY,17.4,1007.3015,85.0,38.08,22.96
4135024,london_grid_124,2018-05-29 12:00:00,CLOUDY,17.52,1007.359,84.0,39.1,22.95
4135025,london_grid_125,2018-05-29 12:00:00,CLOUDY,17.64,1007.4166,84.0,40.13,22.95
4135026,london_grid_126,2018-05-29 12:00:00,RAIN,15.6,1015.1478,88.0,55.96,18.26
4135027,london_grid_127,2018-05-29 12:00:00,RAIN,17.07,1014.4438,84.0,53.06,18.6
4135028,london_grid_128,2018-05-29 12:00:00,RAIN,18.54,1013.7398,80.0,50.26,18.99
4135029,london_grid_129,2018-05-29 12:00:00,RAIN,19.4,1012.4329,78.0,46.84,19.63
4135030,london_grid_130,2018-05-29 12:00:00,RAIN,19.64,1010.5232,79.0,42.97,20.55
